N,DEAL_ID,ON_OFF_BALANCE,DEAL_TYPE,PROD_TYPE,PAY_RECIEVE,CCY,NOTIONAL,MATURITY_DATE,INTEREST_TYPE,FIXING_DATE,INT_CHANGE_FREQ,INT_CHAGE_TERM,INT_PRE,NPV_DELTA_ILS,NETED,NETED_ID,Portfolio,NETTING_COUNTER,CONTRACT_MAT_DATE,validity date
12810,2.55E+28,Offbalance,FXOP,PUTP      ,1,USD,"337,500.00",18/09/2018,,,,0,0,"24,761.24",0,,SALES_I   ,,,
12811,2.55E+28,Offbalance,FXOP,PUTP      ,-1,EUR,"-300,000.00",18/09/2018,,,,0,0,"-25,722.49",0,,SALES_I   ,,,
12812,2.55E+28,Offbalance,FXOP,PUTP      ,1,USD,"337,500.00",18/09/2018,,,,0,0,"24,761.24",0,,SALES_I   ,,,
12813,2.55E+28,Offbalance,FXOUT,SWFS      ,-1,EUR,"-500,000.00",4/9/2018,,,,0,0,"-2,105,950.00",0,,SALES_I   ,,,
12814,2.55E+28,Offbalance,FXOUT,SWFS      ,1,ILS,"2,093,500.00",4/9/2018,,,,0,0,"2,093,482.78",0,,SALES_I   ,,,
12815,2.55E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-10,000,000.00",21/08/2028,V,20/11/2018,Q,1,0.0232,"-36,074,440.91",1,2.50E+28,DROOM     ,1,,
12816,2.55E+28,Offbalance,IRSWP,IRS       ,1,USD,"10,000,000.00",21/08/2028,F,,0,0,0.0294,"36,098,587.78",1,2.54E+28,DROOM     ,1,,
12817,2.55E+28,Offbalance,FXOP,PUTS      ,-1,ILS,"-2,920,000.00",25/09/2018,,,,0,0,"-8,581,293.08",0,,I_OPT_HEDG,,,
12818,2.55E+28,Offbalance,FXOP,PUTS      ,1,USD,"800,000.00",25/09/2018,,,,0,0,"8,473,145.28",0,,I_OPT_HEDG,,,
12819,2.55E+28,Offbalance,FXOUT,FWDS      ,-1,EUR,"-350,000.00",31/12/2018,,,,0,0,"-1,474,165.00",0,,SALES_I   ,,,
12820,2.55E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"1,467,550.00",31/12/2018,,,,0,0,"1,467,001.91",0,,SALES_I   ,,,
12821,2.55E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-10,000,000.00",21/08/2028,F,,0,0,0.0294,"-36,092,363.63",0,,CY_BONDTRA,,,
12822,2.55E+28,Offbalance,IRSWP,IRS       ,1,USD,"10,000,000.00",21/08/2028,V,20/11/2018,Q,1,0.0232,"36,074,440.91",1,2.03E+28,CY_BONDTRA,1,,
12823,2.55E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-50,000.00",15/10/2018,,,,0,0,"-179,738.58",0,,SALES_I   ,,,
12824,2.55E+28,Offbalance,FXOUT,FWDS      ,1,EU1,"39,283.05",15/10/2018,,,,0,0,"165,456.28",0,,SALES_I   ,,,
12825,2.55E+28,Offbalance,FXOP,CALLS     ,-1,USD,"-100,000.00",12/8/2019,,,,0,0,"-789,369.34",0,,I_OPT_HEDG,,,
12826,2.55E+28,Offbalance,FXOP,CALLS     ,1,ILS,"348,250.00",12/8/2019,,,,0,0,"762,757.70",0,,I_OPT_HEDG,,,
12827,2.55E+28,Offbalance,FXOP,PUTP      ,-1,USD,"-200,000.00",12/8/2019,,,,0,0,"-1,019,021.63",0,,I_OPT_HEDG,,,
12828,2.55E+28,Offbalance,FXOP,PUTP      ,1,ILS,"696,500.00",12/8/2019,,,,0,0,"984,667.82",0,,I_OPT_HEDG,,,
12829,2.55E+28,Offbalance,FXOP,CALLS     ,-1,USD,"-100,000.00",10/9/2019,,,,0,0,"-769,679.61",0,,I_OPT_HEDG,,,
12830,2.55E+28,Offbalance,FXOP,CALLS     ,1,ILS,"348,250.00",10/9/2019,,,,0,0,"743,731.75",0,,I_OPT_HEDG,,,
12831,2.55E+28,Offbalance,FXOP,PUTP      ,-1,USD,"-200,000.00",10/9/2019,,,,0,0,"-1,058,401.82",0,,I_OPT_HEDG,,,
12832,2.55E+28,Offbalance,FXOP,PUTP      ,1,ILS,"696,500.00",10/9/2019,,,,0,0,"1,022,720.40",0,,I_OPT_HEDG,,,
12833,2.55E+28,Offbalance,FXOP,CALLS     ,-1,USD,"-100,000.00",10/10/2019,,,,0,0,"-754,131.95",0,,I_OPT_HEDG,,,
12834,2.55E+28,Offbalance,FXOP,CALLS     ,1,ILS,"348,250.00",10/10/2019,,,,0,0,"728,708.25",0,,I_OPT_HEDG,,,
12835,2.55E+28,Offbalance,FXOP,PUTP      ,-1,USD,"-200,000.00",10/10/2019,,,,0,0,"-1,089,496.41",0,,I_OPT_HEDG,,,
12836,2.55E+28,Offbalance,FXOP,PUTP      ,1,ILS,"696,500.00",10/10/2019,,,,0,0,"1,052,766.72",0,,I_OPT_HEDG,,,
12837,2.55E+28,Offbalance,FXOP,CALLS     ,-1,USD,"-100,000.00",12/11/2019,,,,0,0,"-738,678.00",0,,I_OPT_HEDG,,,
12838,2.55E+28,Offbalance,FXOP,CALLS     ,1,ILS,"348,250.00",12/11/2019,,,,0,0,"713,775.29",0,,I_OPT_HEDG,,,
12839,2.55E+28,Offbalance,FXOP,PUTP      ,-1,USD,"-200,000.00",12/11/2019,,,,0,0,"-1,120,405.03",0,,I_OPT_HEDG,,,
12840,2.55E+28,Offbalance,FXOP,PUTP      ,1,ILS,"696,500.00",12/11/2019,,,,0,0,"1,082,633.33",0,,I_OPT_HEDG,,,
12841,2.55E+28,Offbalance,FXOP,CALLS     ,-1,USD,"-100,000.00",10/12/2019,,,,0,0,"-726,739.75",0,,I_OPT_HEDG,,,
12842,2.55E+28,Offbalance,FXOP,CALLS     ,1,ILS,"348,250.00",10/12/2019,,,,0,0,"702,239.51",0,,I_OPT_HEDG,,,
12843,2.55E+28,Offbalance,FXOP,PUTP      ,-1,USD,"-200,000.00",10/12/2019,,,,0,0,"-1,144,280.81",0,,I_OPT_HEDG,,,
12844,2.55E+28,Offbalance,FXOP,PUTP      ,1,ILS,"696,500.00",10/12/2019,,,,0,0,"1,105,704.20",0,,I_OPT_HEDG,,,
12845,2.55E+28,Offbalance,FXOP,CALLS     ,-1,USD,"-100,000.00",10/1/2020,,,,0,0,"-714,625.27",0,,I_OPT_HEDG,,,
12846,2.55E+28,Offbalance,FXOP,CALLS     ,1,ILS,"348,250.00",10/1/2020,,,,0,0,"690,533.43",0,,I_OPT_HEDG,,,
12847,2.55E+28,Offbalance,FXOP,PUTP      ,-1,USD,"-200,000.00",10/1/2020,,,,0,0,"-1,168,510.50",0,,I_OPT_HEDG,,,
12848,2.55E+28,Offbalance,FXOP,PUTP      ,1,ILS,"696,500.00",10/1/2020,,,,0,0,"1,129,117.05",0,,I_OPT_HEDG,,,
12849,2.55E+28,Offbalance,FXOP,CALLS     ,-1,USD,"-100,000.00",10/2/2020,,,,0,0,"-703,535.40",0,,I_OPT_HEDG,,,
12850,2.55E+28,Offbalance,FXOP,CALLS     ,1,ILS,"348,250.00",10/2/2020,,,,0,0,"679,817.43",0,,I_OPT_HEDG,,,
12851,2.55E+28,Offbalance,FXOP,PUTP      ,-1,USD,"-200,000.00",10/2/2020,,,,0,0,"-1,190,690.24",0,,I_OPT_HEDG,,,
12852,2.55E+28,Offbalance,FXOP,PUTP      ,1,ILS,"696,500.00",10/2/2020,,,,0,0,"1,150,549.05",0,,I_OPT_HEDG,,,
12853,2.55E+28,Offbalance,FXOP,CALLS     ,-1,USD,"-100,000.00",11/3/2020,,,,0,0,"-693,687.11",0,,I_OPT_HEDG,,,
12854,2.55E+28,Offbalance,FXOP,CALLS     ,1,ILS,"348,250.00",11/3/2020,,,,0,0,"670,301.15",0,,I_OPT_HEDG,,,
12855,2.55E+28,Offbalance,FXOP,PUTP      ,-1,USD,"-200,000.00",11/3/2020,,,,0,0,"-1,210,386.10",0,,I_OPT_HEDG,,,
12856,2.55E+28,Offbalance,FXOP,PUTP      ,1,ILS,"696,500.00",11/3/2020,,,,0,0,"1,169,580.91",0,,I_OPT_HEDG,,,
12857,2.55E+28,Offbalance,FXOP,CALLS     ,-1,USD,"-100,000.00",10/4/2020,,,,0,0,"-684,636.74",0,,I_OPT_HEDG,,,
12858,2.55E+28,Offbalance,FXOP,CALLS     ,1,ILS,"348,250.00",10/4/2020,,,,0,0,"661,555.90",0,,I_OPT_HEDG,,,
12859,2.55E+28,Offbalance,FXOP,PUTP      ,-1,USD,"-200,000.00",10/4/2020,,,,0,0,"-1,228,487.55",0,,I_OPT_HEDG,,,
12860,2.55E+28,Offbalance,FXOP,PUTP      ,1,ILS,"696,500.00",10/4/2020,,,,0,0,"1,187,072.11",0,,I_OPT_HEDG,,,
12861,2.55E+28,Offbalance,FXOP,CALLS     ,-1,USD,"-100,000.00",11/5/2020,,,,0,0,"-676,014.53",0,,I_OPT_HEDG,,,
12862,2.55E+28,Offbalance,FXOP,CALLS     ,1,ILS,"348,250.00",11/5/2020,,,,0,0,"653,224.37",0,,I_OPT_HEDG,,,
12863,2.55E+28,Offbalance,FXOP,PUTP      ,-1,USD,"-200,000.00",11/5/2020,,,,0,0,"-1,245,731.25",0,,I_OPT_HEDG,,,
12864,2.55E+28,Offbalance,FXOP,PUTP      ,1,ILS,"696,500.00",11/5/2020,,,,0,0,"1,203,734.48",0,,I_OPT_HEDG,,,
12865,2.55E+28,Offbalance,FXOP,CALLS     ,-1,USD,"-100,000.00",10/6/2020,,,,0,0,"-668,312.43",0,,I_OPT_HEDG,,,
12866,2.55E+28,Offbalance,FXOP,CALLS     ,1,ILS,"348,250.00",10/6/2020,,,,0,0,"645,781.91",0,,I_OPT_HEDG,,,
12867,2.55E+28,Offbalance,FXOP,PUTP      ,-1,USD,"-200,000.00",10/6/2020,,,,0,0,"-1,261,136.19",0,,I_OPT_HEDG,,,
12868,2.55E+28,Offbalance,FXOP,PUTP      ,1,ILS,"696,500.00",10/6/2020,,,,0,0,"1,218,620.08",0,,I_OPT_HEDG,,,
12869,2.55E+28,Offbalance,FXOP,PUTP      ,-1,USD,"-200,000.00",10/7/2020,,,,0,0,"-1,275,387.12",0,,I_OPT_HEDG,,,
12870,2.55E+28,Offbalance,FXOP,PUTP      ,1,ILS,"696,500.00",10/7/2020,,,,0,0,"1,232,390.58",0,,I_OPT_HEDG,,,
12871,2.55E+28,Offbalance,FXOP,CALLS     ,-1,USD,"-100,000.00",10/7/2020,,,,0,0,"-661,186.60",0,,I_OPT_HEDG,,,
12872,2.55E+28,Offbalance,FXOP,CALLS     ,1,ILS,"348,250.00",10/7/2020,,,,0,0,"638,896.32",0,,I_OPT_HEDG,,,
12873,2.55E+28,Offbalance,FXOUT,FWDP      ,-1,US1,"-506,089.62",30/01/2019,,,,0,0,"-1,805,604.40",0,,SALES_I   ,,,
12874,2.55E+28,Offbalance,FXOUT,FWDP      ,1,USD,"500,000.00",30/01/2019,,,,0,0,"1,783,878.11",1,2.43E+28,SALES_I   ,1,,
12875,2.55E+28,Offbalance,FXOUT,FWDP      ,-1,EU1,"-39,225.83",15/10/2018,,,,0,0,"-165,215.27",0,,SALES_I   ,,,
12876,2.55E+28,Offbalance,FXOUT,FWDP      ,1,USD,"50,000.00",15/10/2018,,,,0,0,"179,738.58",1,2.55E+28,SALES_I   ,1,,
12877,2.55E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-500,000.00",30/01/2019,,,,0,0,"-1,783,878.11",0,,SALES_I   ,,,
12878,2.55E+28,Offbalance,FXOUT,FWDS      ,1,US1,"506,389.39",30/01/2019,,,,0,0,"1,806,673.92",0,,SALES_I   ,,,
12879,2.55E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-130,000.00",4/9/2018,,,,0,0,"-468,445.72",1,2.55E+28,SALES_I   ,1,,
12880,2.55E+28,Offbalance,FXOUT,FWDS      ,1,US1,"129,119.69",4/9/2018,,,,0,0,"465,273.59",0,,SALES_I   ,,,
12881,2.55E+28,Offbalance,FXOUT,FWDP      ,-1,US1,"-129,074.29",4/9/2018,,,,0,0,"-465,110.00",0,,SALES_I   ,,,
12882,2.55E+28,Offbalance,FXOUT,FWDP      ,1,USD,"130,000.00",4/9/2018,,,,0,0,"468,445.72",1,2.55E+28,SALES_I   ,1,,
12883,2.55E+28,Offbalance,FXOUT,SWFS      ,-1,USD,"-1,640,000.00",17/09/2018,,,,0,0,"-5,905,373.27",0,,SALES_I   ,,,
12884,2.55E+28,Offbalance,FXOUT,SWFS      ,1,ILS,"6,036,676.00",17/09/2018,,,,0,0,"6,036,411.26",0,,SALES_I   ,,,
12885,2.55E+28,Offbalance,FXOUT,SWFS      ,-1,USD,"-6,470,000.00",17/09/2018,,,,0,0,"-23,297,417.75",0,,SALES_I   ,,,
12886,2.55E+28,Offbalance,FXOUT,SWFS      ,1,ILS,"23,815,423.00",17/09/2018,,,,0,0,"23,814,378.56",0,,SALES_I   ,,,
12887,2.55E+28,Offbalance,FXOP,PUTS      ,-1,ILS,"-15,702,500.00",29/03/2019,,,,0,0,"-146,802.67",1,2.55E+28,I_OPT_HEDG,1,,
12888,2.55E+28,Offbalance,FXOP,PUTS      ,1,USD,"5,000,000.00",29/03/2019,,,,0,0,"168,468.98",1,2.55E+28,I_OPT_HEDG,1,,
12889,2.55E+28,Offbalance,FXOP,CALLP     ,-1,ILS,"-18,000,000.00",29/03/2019,,,,0,0,"-26,933,688.00",1,2.55E+28,I_OPT_HEDG,1,,
12890,2.55E+28,Offbalance,FXOP,CALLP     ,1,USD,"5,000,000.00",29/03/2019,,,,0,0,"26,963,614.32",1,2.55E+28,I_OPT_HEDG,1,,
12891,2.55E+28,Offbalance,FXOUT,FWDP      ,-1,USD,"-2,285,100.00",27/09/2018,,,,0,0,"-8,223,461.27",0,,SALES_I   ,,,
12892,2.55E+28,Offbalance,FXOUT,FWDP      ,1,EUR,"2,000,000.00",27/09/2018,,,,0,0,"8,423,800.00",0,,SALES_I   ,,,
12893,2.55E+28,Offbalance,FXOUT,FWDP      ,-1,USD,"-200,000.00",5/11/2018,,,,0,0,"-717,973.49",0,,SALES_I   ,,,
12894,2.55E+28,Offbalance,FXOUT,FWDP      ,1,AUD,"274,717.73",5/11/2018,,,,0,0,"715,691.83",1,2.55E+28,SALES_I   ,1,,
12895,2.55E+28,Offbalance,FXOP,PUTP      ,-1,USD,"-5,000,000.00",29/03/2019,,,,0,0,"-168,468.98",1,2.55E+28,I_OPT_HEDG,1,,
12896,2.55E+28,Offbalance,FXOP,PUTP      ,1,ILS,"15,702,500.00",29/03/2019,,,,0,0,"146,802.67",1,2.55E+28,I_OPT_HEDG,1,,
12897,2.55E+28,Offbalance,FXOP,CALLS     ,-1,USD,"-5,000,000.00",29/03/2019,,,,0,0,"-26,963,614.32",1,2.55E+28,I_OPT_HEDG,1,,
12898,2.55E+28,Offbalance,FXOP,CALLS     ,1,ILS,"18,000,000.00",29/03/2019,,,,0,0,"26,933,688.00",1,2.55E+28,I_OPT_HEDG,1,,
12899,2.55E+28,Offbalance,FXOP,PUTS      ,-1,ILS,"-3,675,000.00",25/09/2018,,,,0,0,"-12,055,311.98",1,2.54E+28,I_OPT_HEDG,1,,
12900,2.55E+28,Offbalance,FXOP,PUTS      ,1,USD,"1,000,000.00",25/09/2018,,,,0,0,"11,822,406.63",1,2.54E+28,I_OPT_HEDG,1,,
12901,2.55E+28,Offbalance,FXOP,PUTS      ,-1,ILS,"-2,940,000.00",25/09/2018,,,,0,0,"-9,644,249.58",0,,I_OPT_HEDG,,,
12902,2.55E+28,Offbalance,FXOP,PUTS      ,1,USD,"800,000.00",25/09/2018,,,,0,0,"9,457,925.30",0,,I_OPT_HEDG,,,
12903,2.55E+28,Offbalance,FXOUT,FWDP      ,-1,USD,"-1,726,800.00",31/12/2018,,,,0,0,"-6,174,589.47",0,,SALES_I   ,,,
12904,2.55E+28,Offbalance,FXOUT,FWDP      ,1,EUR,"1,500,000.00",31/12/2018,,,,0,0,"6,317,850.00",0,,SALES_I   ,,,
12905,2.55E+28,Offbalance,FXOP,PUTS      ,-1,USD,"-94,500.00",16/08/2019,,,,0,0,"-128,234.43",1,2.55E+28,CLS_OPTION,1,,
12906,2.55E+28,Offbalance,FXOP,PUTS      ,1,GBP,"75,000.00",16/08/2019,,,,0,0,"132,556.69",1,2.55E+28,CLS_OPTION,1,,
12907,2.55E+28,Offbalance,FXOP,PUTP      ,-1,GBP,"-75,000.00",16/08/2019,,,,0,0,"-132,556.69",1,2.55E+28,SALES_I   ,1,,
12908,2.55E+28,Offbalance,FXOP,PUTP      ,1,USD,"94,500.00",16/08/2019,,,,0,0,"128,234.43",1,2.55E+28,SALES_I   ,1,,
12909,2.55E+28,Offbalance,FXOUT,FWDS      ,-1,EUR,"-250,000.00",20/12/2018,,,,0,0,"-1,052,975.00",1,2.55E+28,SALES_I   ,1,,
12910,2.55E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"1,044,825.00",20/12/2018,,,,0,0,"1,044,482.64",0,,SALES_I   ,,,
12911,2.55E+28,Offbalance,FXOUT,FWDS      ,-1,GBP,"-5,000,000.00",15/02/2019,,,,0,0,"-23,375,938.72",0,,SALES_I   ,,,
12912,2.55E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"23,250,000.00",15/02/2019,,,,0,0,"23,236,209.03",0,,SALES_I   ,,,
12913,2.55E+28,Offbalance,FXOUT,FWDS      ,-1,SEK,"-20,000,000.00",1/3/2019,,,,0,0,"-7,920,000.00",0,,SALES_I   ,,,
12914,2.55E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"8,002,000.00",1/3/2019,,,,0,0,"7,996,635.93",0,,SALES_I   ,,,
12915,2.55E+28,Offbalance,FXOUT,FWDS      ,-1,SEK,"-20,000,000.00",1/3/2019,,,,0,0,"-7,920,000.00",0,,SALES_I   ,,,
12916,2.55E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"8,002,000.00",1/3/2019,,,,0,0,"7,996,635.93",0,,SALES_I   ,,,
12917,2.55E+28,Offbalance,FXOP,PUTS      ,-1,ILS,"-1,083,000.00",12/7/2019,,,,0,0,"-2,449,543.48",0,,I_OPT_HEDG,,,
12918,2.55E+28,Offbalance,FXOP,PUTS      ,1,USD,"300,000.00",12/7/2019,,,,0,0,"2,445,472.22",1,2.55E+28,I_OPT_HEDG,1,,
12919,2.55E+28,Offbalance,FXOP,PUTP      ,-1,USD,"-300,000.00",12/8/2019,,,,0,0,"-3,084,626.84",0,,I_OPT_HEDG,,,
12920,2.55E+28,Offbalance,FXOP,PUTP      ,1,ILS,"1,113,000.00",12/8/2019,,,,0,0,"3,175,351.16",0,,I_OPT_HEDG,,,
12921,2.55E+28,Offbalance,FXOP,PUTS      ,-1,ILS,"-1,083,000.00",12/8/2019,,,,0,0,"-2,475,882.04",0,,I_OPT_HEDG,,,
12922,2.55E+28,Offbalance,FXOP,PUTS      ,1,USD,"300,000.00",12/8/2019,,,,0,0,"2,471,767.00",1,2.55E+28,I_OPT_HEDG,1,,
12923,2.55E+28,Offbalance,FXOUT,FWDS      ,-1,EUR,"-1,370,000.00",4/9/2018,,,,0,0,"-5,770,303.00",0,,I_OPT_HEDG,,,
12924,2.55E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"5,721,668.00",4/9/2018,,,,0,0,"5,721,620.95",0,,I_OPT_HEDG,,,
12925,2.55E+28,Offbalance,FXOP,PUTP      ,-1,USD,"-300,000.00",12/9/2019,,,,0,0,"-3,079,799.28",0,,I_OPT_HEDG,,,
12926,2.55E+28,Offbalance,FXOP,PUTP      ,1,ILS,"1,113,000.00",12/9/2019,,,,0,0,"3,170,381.61",0,,I_OPT_HEDG,,,
12927,2.55E+28,Offbalance,FXOP,PUTS      ,-1,ILS,"-1,083,000.00",12/9/2019,,,,0,0,"-2,498,461.51",0,,I_OPT_HEDG,,,
12928,2.55E+28,Offbalance,FXOP,PUTS      ,1,USD,"300,000.00",12/9/2019,,,,0,0,"2,494,308.94",1,2.55E+28,I_OPT_HEDG,1,,
12929,2.55E+28,Offbalance,FXOP,PUTP      ,-1,USD,"-300,000.00",12/7/2019,,,,0,0,"-3,089,876.07",0,,I_OPT_HEDG,,,
12930,2.55E+28,Offbalance,FXOP,PUTP      ,1,ILS,"1,113,000.00",12/7/2019,,,,0,0,"3,180,754.77",0,,I_OPT_HEDG,,,
12931,2.55E+28,Offbalance,FXOUT,FWDP      ,-1,USD,"-2,282,880.00",27/09/2018,,,,0,0,"-8,215,472.11",0,,SALES_I   ,,,
12932,2.55E+28,Offbalance,FXOUT,FWDP      ,1,EUR,"2,000,000.00",27/09/2018,,,,0,0,"8,423,800.00",0,,SALES_I   ,,,
12933,2.55E+28,Offbalance,FXOP,PUTP      ,-1,USD,"-1,000,000.00",20/09/2018,,,,0,0,"-239,168.65",1,2.55E+28,SALES_I   ,1,,
12934,2.55E+28,Offbalance,FXOP,PUTP      ,1,ZAR,"14,150,000.00",20/09/2018,,,,0,0,"230,060.46",1,2.55E+28,SALES_I   ,1,,
12935,2.55E+28,Offbalance,FXOP,CALLP     ,-1,ZAR,"-15,550,000.00",20/09/2018,,,,0,0,"-95,110.41",1,2.55E+28,SALES_I   ,1,,
12936,2.55E+28,Offbalance,FXOP,CALLP     ,1,USD,"1,000,000.00",20/09/2018,,,,0,0,"89,973.86",1,2.55E+28,SALES_I   ,1,,
12937,2.55E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-1,000,000.00",25/09/2018,,,,0,0,"-3,599,160.58",0,,SALES_I   ,,,
12938,2.55E+28,Offbalance,FXOUT,FWDS      ,1,ZAR,"14,783,000.00",25/09/2018,,,,0,0,"3,605,752.31",0,,SALES_I   ,,,
12939,2.55E+28,Offbalance,IRSWP,IRS       ,-1,ZAR,"-200,000,000.00",10/8/2023,F,,0,0,0.078,"-49,217,769.61",1,2.54E+28,CY_BONDTRA,1,,
12940,2.55E+28,Offbalance,IRSWP,IRS       ,1,ZAR,"200,000,000.00",10/8/2023,V,12/11/2018,Q,1,0.0699,"49,154,075.70",1,2.55E+28,CY_BONDTRA,1,,
12941,2.55E+28,Offbalance,FXOP,CALLS     ,-1,USD,"-1,000,000.00",20/09/2018,,,,0,0,"-89,973.86",1,2.55E+28,CLS_OPTION,1,,
12942,2.55E+28,Offbalance,FXOP,CALLS     ,1,ZAR,"15,550,000.00",20/09/2018,,,,0,0,"95,110.41",1,2.55E+28,CLS_OPTION,1,,
12943,2.55E+28,Offbalance,FXOP,PUTS      ,-1,ZAR,"-14,150,000.00",20/09/2018,,,,0,0,"-230,060.46",1,2.55E+28,CLS_OPTION,1,,
12944,2.55E+28,Offbalance,FXOP,PUTS      ,1,USD,"1,000,000.00",20/09/2018,,,,0,0,"239,168.65",1,2.55E+28,CLS_OPTION,1,,
12945,00000000025465670000000000A00000000800,Offbalance,FXOP,CALLKOS   ,-1,USD,"-100,000.00",5/11/2018,,,,0,0,"-420,564.82",0,,I_OPT_HEDG,,,
12946,00000000025465670000000000A00000000800,Offbalance,FXOP,CALLKOS   ,1,ILS,"349,000.00",5/11/2018,,,,0,0,"407,261.71",0,,I_OPT_HEDG,,,
12947,00000000025465680000000000A00000000800,Offbalance,FXOP,PUTPKO    ,-1,USD,"-200,000.00",5/11/2018,,,,0,0,"-327,726.14",0,,I_OPT_HEDG,,,
12948,00000000025465680000000000A00000000800,Offbalance,FXOP,PUTPKO    ,1,ILS,"698,000.00",5/11/2018,,,,0,0,"317,359.66",0,,I_OPT_HEDG,,,
12949,00000000025465690000000000A00000000800,Offbalance,FXOP,CALLKOS   ,-1,USD,"-100,000.00",10/12/2018,,,,0,0,"-157,150.26",0,,I_OPT_HEDG,,,
12950,00000000025465690000000000A00000000800,Offbalance,FXOP,CALLKOS   ,1,ILS,"349,000.00",10/12/2018,,,,0,0,"152,179.36",0,,I_OPT_HEDG,,,
12951,00000000025465700000000000A00000000800,Offbalance,FXOP,PUTPKO    ,-1,USD,"-200,000.00",10/12/2018,,,,0,0,"-502,414.90",0,,I_OPT_HEDG,,,
12952,00000000025465700000000000A00000000800,Offbalance,FXOP,PUTPKO    ,1,ILS,"698,000.00",10/12/2018,,,,0,0,"486,522.75",0,,I_OPT_HEDG,,,
12953,00000000025465720000000000A00000000800,Offbalance,FXOP,CALLKOS   ,-1,USD,"-100,000.00",10/1/2019,,,,0,0,"-48,047.09",0,,I_OPT_HEDG,,,
12954,00000000025465720000000000A00000000800,Offbalance,FXOP,CALLKOS   ,1,ILS,"349,000.00",10/1/2019,,,,0,0,"46,527.28",0,,I_OPT_HEDG,,,
12955,00000000025465730000000000A00000000800,Offbalance,FXOP,PUTPKO    ,-1,USD,"-200,000.00",10/1/2019,,,,0,0,"-621,886.06",0,,I_OPT_HEDG,,,
12956,00000000025465730000000000A00000000800,Offbalance,FXOP,PUTPKO    ,1,ILS,"698,000.00",10/1/2019,,,,0,0,"602,214.86",0,,I_OPT_HEDG,,,
12957,00000000025465740000000000A00000000800,Offbalance,FXOP,CALLKOS   ,-1,USD,"-100,000.00",11/2/2019,,,,0,0,"-10,349.61",0,,I_OPT_HEDG,,,
12958,00000000025465740000000000A00000000800,Offbalance,FXOP,CALLKOS   ,1,ILS,"349,000.00",11/2/2019,,,,0,0,"10,022.23",0,,I_OPT_HEDG,,,
12959,00000000025465750000000000A00000000800,Offbalance,FXOP,PUTPKO    ,-1,USD,"-200,000.00",11/2/2019,,,,0,0,"-722,793.73",0,,I_OPT_HEDG,,,
12960,00000000025465750000000000A00000000800,Offbalance,FXOP,PUTPKO    ,1,ILS,"698,000.00",11/2/2019,,,,0,0,"699,930.67",0,,I_OPT_HEDG,,,
12961,00000000025465760000000000A00000000800,Offbalance,FXOP,CALLKOS   ,-1,USD,"-100,000.00",11/3/2019,,,,0,0,"-38,158.43",0,,I_OPT_HEDG,,,
12962,00000000025465760000000000A00000000800,Offbalance,FXOP,CALLKOS   ,1,ILS,"349,000.00",11/3/2019,,,,0,0,"36,951.42",0,,I_OPT_HEDG,,,
12963,00000000025465770000000000A00000000800,Offbalance,FXOP,PUTPKO    ,-1,USD,"-200,000.00",11/3/2019,,,,0,0,"-799,365.76",0,,I_OPT_HEDG,,,
12964,00000000025465770000000000A00000000800,Offbalance,FXOP,PUTPKO    ,1,ILS,"698,000.00",11/3/2019,,,,0,0,"774,080.60",0,,I_OPT_HEDG,,,
12965,00000000025465780000000000A00000000800,Offbalance,FXOP,CALLKOS   ,-1,USD,"-100,000.00",10/4/2019,,,,0,0,"-54,839.91",0,,I_OPT_HEDG,,,
12966,00000000025465780000000000A00000000800,Offbalance,FXOP,CALLKOS   ,1,ILS,"349,000.00",10/4/2019,,,,0,0,"53,105.24",0,,I_OPT_HEDG,,,
12967,00000000025465790000000000A00000000800,Offbalance,FXOP,PUTPKO    ,-1,USD,"-200,000.00",10/4/2019,,,,0,0,"-873,084.86",0,,I_OPT_HEDG,,,
12968,00000000025465790000000000A00000000800,Offbalance,FXOP,PUTPKO    ,1,ILS,"698,000.00",10/4/2019,,,,0,0,"845,467.86",0,,I_OPT_HEDG,,,
12969,00000000025465800000000000A00000000800,Offbalance,FXOP,CALLKOS   ,-1,USD,"-100,000.00",10/5/2019,,,,0,0,"-63,479.05",0,,I_OPT_HEDG,,,
12970,00000000025465800000000000A00000000800,Offbalance,FXOP,CALLKOS   ,1,ILS,"349,000.00",10/5/2019,,,,0,0,"61,471.12",0,,I_OPT_HEDG,,,
12971,00000000025465810000000000A00000000800,Offbalance,FXOP,PUTPKO    ,-1,USD,"-200,000.00",10/5/2019,,,,0,0,"-941,328.04",0,,I_OPT_HEDG,,,
12972,00000000025465810000000000A00000000800,Offbalance,FXOP,PUTPKO    ,1,ILS,"698,000.00",10/5/2019,,,,0,0,"911,552.40",0,,I_OPT_HEDG,,,
